Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
314,3603518,3609639,3610375,0.740000,0.000572,4378,-17.913773,6449.010000,32572.400000,4.316845,320.620365
315,3610375,3616646,3617416,0.770000,0.000572,4690,-17.972335,6456.020000,32642.300000,6.066526,232.568426
316,3617416,3623102,3623780,0.680000,0.000550,4446,-17.297070,6462.480000,32706.600000,7.204402,406.976224
317,3623780,3630224,3631018,0.790000,0.000584,4876,-18.421916,6469.600000,32777.600000,4.063931,354.276721
318,3631018,3637138,3638245,1.110000,0.000569,4756,-17.979326,6476.510000,32846.600000,5.267226,126.881419
319,3638245,3643438,3644226,0.790000,0.000523,4149,-16.501943,6482.810000,32909.400000,4.259247,282.703756
320,3644226,3650294,3651014,0.720000,0.000551,4755,-17.454663,6489.670000,32977.800000,3.979296,228.497918
321,3651014,3656951,3657680,0.730000,0.000535,4731,-16.960463,6496.330000,33044.200000,3.425626,309.880529
322,3657680,3663978,3664703,0.730000,0.000576,4602,-18.372910,6503.350000,33114.100000,4.073477,286.391409
323,3664703,3670962,3671725,0.760000,0.000562,4756,-17.927478,6510.340000,33183.800000,4.124388,158.445879
324,3671725,3677068,3677789,0.720000,0.000544,4307,-17.373246,6516.440000,33244.900000,4.976333,449.101239
325,3677789,3684376,3685357,0.980000,0.000584,4865,-18.736232,6523.750000,33317.600000,3.892967,144.659451
326,3685357,3690666,3691464,0.800000,0.000522,4268,-16.734840,6530.040000,33380.600000,5.180988,369.344699
327,3691464,3697792,3698748,0.950000,0.000578,4845,-18.617400,6537.170000,33451.600000,3.089416,190.983459
328,3698748,3704487,3705155,0.670000,0.000541,4349,-17.412469,6543.860000,33518.300000,4.248442,354.381306
329,3705155,3711086,3711990,0.910000,0.000555,4871,-17.925943,6550.460000,33584.300000,3.293327,258.315559
330,3711990,3717755,3718481,0.730000,0.000562,4235,-18.208395,6557.130000,33650.700000,4.056320,311.539019
331,3718481,3724604,3725833,1.230000,0.000572,4963,-18.585178,6563.980000,33719.100000,4.613229,82.256433
332,3725833,3730855,3731511,0.660000,0.000539,3810,-17.496372,6570.230000,33781.500000,5.213528,594.100427
333,3731511,3738357,3739272,0.920000,0.000606,4967,-19.818471,6577.730000,33856.200000,3.844320,126.989189
334,3739272,3744307,3745234,0.930000,0.000521,4095,-16.959939,6583.680000,33915.800000,3.780973,255.029347
335,3745234,3751605,3752539,0.930000,0.000581,4980,-19.053661,6590.980000,33988.400000,4.172633,236.874630
336,3752539,3758194,3759080,0.890000,0.000571,4305,-18.756765,6597.570000,34054.200000,4.230556,177.387960
337,3759080,3764394,3765123,0.730000,0.000559,4032,-18.375984,6603.770000,34116.000000,4.262304,418.424110
