Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
240,5770521,5771215,5771267,0.050000,0.000508,677,-15.601044,9809.950000,32022.800000,0.000000,0.000000
241,5771267,5771968,5772026,0.060000,0.000508,691,-15.619072,9810.700000,32112.700000,0.000000,0.000000
242,5772026,5772717,5772771,0.050000,0.000507,677,-15.656994,9811.450000,32198.500000,0.000000,0.000000
243,5772771,5773454,5773502,0.050000,0.000503,665,-15.572268,9812.190000,32285.300000,0.000000,0.000000
244,5773502,5774195,5774257,0.060000,0.000508,676,-15.754816,9812.930000,32379.900000,0.000000,0.000000
245,5774257,5774928,5774991,0.060000,0.000502,665,-15.632661,9813.660000,32461.000000,0.000000,0.000000
246,5774991,5775681,5775748,0.070000,0.000506,687,-15.792672,9814.410000,32553.400000,0.000000,0.000000
247,5775748,5776452,5776505,0.050000,0.000507,673,-15.880172,9815.190000,32646.600000,0.000000,0.000000
248,5776505,5777189,5777248,0.060000,0.000507,664,-15.909153,9815.920000,32734.000000,0.000000,0.000000
249,5777248,5777924,5777977,0.050000,0.000503,654,-15.823132,9816.660000,32826.100000,0.000000,0.000000
250,5777977,5778652,5778710,0.050000,0.000502,658,-15.832690,9817.390000,32913.400000,0.000000,0.000000
