Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
221,3306432,3314341,3314984,0.640000,0.000844,1065,-23.380943,5934.020000,28541.800000,4.281893,846.627650
222,3314984,3322498,3322986,0.490000,0.000603,4188,-16.557528,5942.170000,28622.400000,5.902354,1084.494825
223,3322986,3331337,3331913,0.580000,0.000597,5292,-16.458535,5951.010000,28710.800000,5.556400,1015.914407
224,3331913,3339854,3340518,0.660000,0.000602,5230,-16.654656,5959.530000,28796.200000,4.435536,1125.605389
225,3340518,3348693,3349347,0.650000,0.001010,666,-28.458538,5968.370000,28884.300000,4.263459,1355.896314
226,3349347,3357488,3358295,0.810000,0.000996,814,-28.137471,5977.160000,28971.700000,5.667133,1683.051330
227,3358295,3366883,3367414,0.530000,0.001059,681,-30.041299,5986.560000,29066.100000,4.216744,1590.116031
228,3367414,3375968,3376630,0.670000,0.001022,713,-29.057048,5995.640000,29155.900000,3.859648,1416.006562
229,3376630,3384677,3385409,0.740000,0.000596,5611,-16.737439,6004.350000,29243.800000,0.252245,1378.743169
230,3385409,3393535,3394161,0.630000,0.000589,5629,-16.594821,6013.210000,29331.200000,6.079562,1426.614408
231,3394161,3402061,3402954,0.890000,0.000603,5162,-17.056095,6021.740000,29416.500000,3.557368,1005.685893
232,3402954,3410013,3410754,0.740000,0.000924,782,-26.533512,6029.690000,29496.500000,2.454665,1048.510973
233,3410754,3418612,3419257,0.640000,0.000938,764,-27.043631,6038.290000,29581.500000,4.731513,1252.230929
234,3419257,3427247,3428009,0.770000,0.000594,5061,-16.914912,6046.920000,29668.500000,3.844375,1218.603860
235,3428009,3435853,3436295,0.440000,0.000603,4412,-17.256418,6055.530000,29754.000000,-0.004705,1218.045300
236,3436295,3444337,3445074,0.740000,0.000579,5579,-16.574551,6064.010000,29838.500000,2.406433,1168.502187
237,3445074,3452803,3453459,0.660000,0.000594,4670,-17.083789,6072.480000,29923.700000,0.830252,1218.415491
238,3453459,3461454,3462217,0.760000,0.000579,5916,-16.697118,6081.130000,30009.100000,5.763395,1187.177729
239,3462217,3470156,3470687,0.530000,0.000591,5670,-17.084856,6089.830000,30096.300000,10.136991,1408.663308
240,3470687,3479329,3480001,0.670000,0.000904,1110,-26.558364,6099.010000,30187.800000,5.483333,1475.849394
241,3480001,3488266,3488720,0.460000,0.001014,753,-29.960278,6107.940000,30276.800000,2.057113,1391.358705
242,3488720,3497135,3497515,0.380000,0.000582,6220,-16.983020,6116.810000,30365.500000,1.570166,1436.174198
243,3497515,3506140,3506449,0.310000,0.000606,5831,-17.762313,6125.820000,30455.700000,-0.004806,1360.241496
244,3506449,3514856,3515214,0.360000,0.000602,5920,-17.677390,6134.530000,30542.400000,5.466880,1283.269751
