Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
102,1970970,1978622,1979274,0.650000,0.000455,6292,-7.515822,4598.300000,18026.600000,22.940711,799.703557
103,1979274,1986888,1987549,0.670000,0.000459,5202,-7.615827,4606.560000,18107.800000,1.486510,755.830040
104,1987549,1995337,1996011,0.680000,0.000457,5593,-7.619446,4615.010000,18192.000000,-0.220879,864.822134
105,1996011,2003867,2004553,0.690000,0.000480,4950,-8.085123,4623.540000,18277.400000,-0.000000,839.229249
106,2004553,2012345,2012971,0.630000,0.000480,5096,-8.126780,4632.020000,18361.900000,-1.127645,901.383399
107,2012971,2023191,2023331,0.140000,0.000462,5875,-7.823188,4642.870000,18471.000000,9.881423,902.964427
108,2023331,2029356,2030076,0.720000,0.002584,736,-47.084190,4649.030000,18531.600000,6.044137,1137.351779
109,2030076,2037781,2038604,0.820000,0.000586,5188,-10.208849,4657.460000,18616.200000,2.030632,981.521739
110,2038604,2046353,2046961,0.610000,0.000587,4239,-10.278295,4666.030000,18701.600000,15.153868,1089.822134
111,2046961,2055039,2055708,0.660000,0.000567,5610,-9.967159,4674.720000,18788.300000,-0.032938,956.027668
112,2055708,2063333,2063863,0.530000,0.000614,3563,-10.884370,4683.010000,18871.600000,1.466611,995.948617
113,2063863,2071682,2072414,0.730000,0.000564,5161,-9.998513,4691.360000,18954.600000,1.945405,1054.940711
114,2072414,2080453,2081135,0.680000,0.000563,5209,-10.029265,4700.130000,19041.600000,0.000000,814.525692
115,2081135,2088916,2089402,0.490000,0.000577,3985,-10.342188,4708.590000,19125.800000,8.801525,1136.660079
116,2089402,2097622,2098380,0.760000,0.000581,4949,-10.466751,4717.300000,19210.300000,4.611331,1014.031621
117,2098380,2106218,2106991,0.780000,0.000552,5605,-9.964436,4725.890000,19295.400000,-0.000000,939.723320
118,2106991,2114748,2115429,0.690000,0.000560,5182,-10.159530,4734.420000,19380.100000,2.791502,1181.422925
119,2115429,2123705,2124405,0.700000,0.000568,5361,-10.366919,4743.380000,19469.400000,4.841897,1242.490119
120,2124405,2132464,2133295,0.830000,0.000597,4501,-10.970512,4752.140000,19556.800000,6.093544,1315.217391
121,2133295,2141478,2142286,0.810000,0.000587,4842,-10.830183,4761.150000,19646.900000,4.376059,1173.418972
122,2142286,2150315,2151007,0.690000,0.000584,4897,-10.819311,4769.990000,19734.400000,12.022398,1226.581028
123,2151007,2159224,2159966,0.740000,0.000587,4793,-10.932305,4778.900000,19823.200000,10.148221,982.114625
124,2159966,2167366,2168128,0.760000,0.000552,5065,-10.297154,4787.040000,19905.100000,0.395257,1046.245059
125,2168128,2176092,2176737,0.640000,0.000574,4750,-10.769665,4795.770000,19992.100000,1.021080,1063.636364
126,2176737,2184459,2185222,0.760000,0.000565,4926,-10.653147,4804.140000,20075.300000,8.408193,1243.774704
127,2185222,2193592,2194197,0.600000,0.000596,4607,-11.314768,4813.270000,20166.100000,3.359684,1189.130435
128,2194197,2202337,2202934,0.600000,0.000571,5143,-10.864780,4822.010000,20254.000000,15.405138,1306.818182
129,2202934,2211323,2211991,0.670000,0.000570,5694,-10.895114,4831.000000,20343.400000,16.798419,1257.114625
130,2211991,2220228,2220880,0.660000,0.000591,4535,-11.385324,4839.900000,20432.100000,4.117260,1123.715415
131,2220880,2228934,2229431,0.500000,0.000992,445,-19.621026,4848.610000,20519.000000,5.957086,1234.288538
132,2229431,2237338,2238080,0.750000,0.000572,4889,-11.099447,4857.010000,20603.500000,-0.000000,1459.980237
133,2238080,2246593,2247289,0.700000,0.000595,4763,-11.607530,4866.270000,20695.400000,3.425560,1268.972332
134,2247289,2255371,2256097,0.720000,0.000608,4011,-11.938626,4875.050000,20783.300000,3.603426,1138.339921
135,2256097,2263951,2264415,0.460000,0.000589,4263,-11.595561,4883.630000,20868.900000,2.690787,1177.470356
136,2264415,2272369,2273005,0.630000,0.000582,4936,-11.508749,4892.050000,20953.200000,0.979159,1171.245059
137,2273005,2281167,2281750,0.590000,0.000597,4968,-11.858858,4900.840000,21040.400000,1.324111,1245.652174
138,2281750,2289868,2290413,0.550000,0.000614,4053,-12.278462,4909.540000,21127.100000,2.717391,1354.545455
139,2290413,2298618,2299093,0.480000,0.000607,4639,-12.171134,4918.290000,21214.500000,7.806324,1360.968379
140,2299093,2307403,2307885,0.480000,0.000634,3933,-12.800726,4927.080000,21302.300000,-0.000000,1494.268775
141,2307885,2316701,2317241,0.540000,0.000614,5040,-12.442422,4936.380000,21394.700000,5.942970,1468.577075
142,2317241,2325367,2325897,0.530000,0.000602,4778,-12.230957,4945.040000,21481.700000,4.338843,1296.343874
143,2325897,2334002,2334523,0.520000,0.000641,3064,-13.123513,4953.680000,21567.300000,1.605731,1415.810277
144,2334523,2342973,2343534,0.560000,0.000622,4251,-12.761885,4962.650000,21657.100000,0.135870,1398.221344
145,2343534,2352015,2352401,0.390000,0.000587,5575,-12.061393,4971.690000,21747.600000,3.112648,1483.695652
146,2352401,2360741,2361308,0.560000,0.000607,4929,-12.554841,4980.420000,21833.400000,2.420949,1430.237154
147,2638194,2673678,2674098,0.420000,0.000601,14420,-12.474049,5293.350000,22148.500000,3.638160,1401.976285
148,2674098,2681905,2682382,0.480000,0.000611,4526,-12.893503,5301.580000,22229.700000,11.255839,1349.703557
